area,num_ev,latitude,longitude
SITE,340,24.924836,66.982336
Malir,323,24.895419,67.213209
Clifton,449,24.820727,67.028244
Malir,445,24.895954,67.21368
SITE,422,24.929517,66.993478
SITE,309,24.913472,66.990769
Gulberg,170,24.917194,67.078013
Gulberg,351,24.916219,67.073742
Malir,435,24.883842,67.218452
North Nazimabad,296,24.951627,67.03052
Shah Faisal,376,24.861814,67.146343
Shah Faisal,372,24.872267,67.155583
Gulshan-e-Iqbal,369,24.925638,67.11063
Korangi,201,24.845242,67.134937
North Nazimabad,134,24.935629,67.033234
Shah Faisal,226,24.876033,67.143876
Korangi,336,24.836011,67.124965
Orangi Town,24,24.950626,66.957301
Orangi Town,80,24.951305,66.952112
Shah Faisal,150,24.876304,67.148772
Shah Faisal,66,24.878143,67.153369
SITE,129,24.929142,66.992252
Shah Faisal,301,24.879892,67.149554
Saddar,259,24.867697,67.006086
Gulshan-e-Iqbal,159,24.917121,67.105826
Lyari,466,24.852169,67.010024
Gulshan-e-Iqbal,153,24.929156,67.100087
Gulberg,381,24.917917,67.082762
Landhi,256,24.845298,67.200625
Malir,243,24.885556,67.21339
Korangi,174,24.836893,67.132265
Malir,199,24.893335,67.209891
Malir,239,24.882131,67.22163
DHA,103,24.80402,67.059898
DHA,200,24.822311,67.068452
SITE,81,24.918879,66.994459
Saddar,317,24.859386,67.014869
DHA,269,24.808003,67.062208
Korangi,167,24.833512,67.128321
Malir,439,24.898111,67.216425
Gulberg,103,24.916173,67.083134
Saddar,204,24.863673,67.019879
Orangi Town,8,24.947807,66.953885
SITE,138,24.911368,66.982415
Gulshan-e-Iqbal,214,24.921557,67.105984
Malir,255,24.880649,67.210868
Malir,436,24.88132,67.217717
Shah Faisal,148,24.879606,67.144077
Saddar,153,24.854673,67.00191
Lyari,21,24.843334,67.017268
Gulberg,129,24.92893,67.074767
Clifton,439,24.806897,67.032867
Malir,82,24.890685,67.219215
Gulshan-e-Iqbal,180,24.93351,67.093129
DHA,418,24.821477,67.068452
Landhi,24,24.854283,67.192987
Orangi Town,107,24.945651,66.953783
Saddar,276,24.859289,67.019965
Korangi,417,24.846837,67.123834
Saddar,306,24.861645,67.017656
DHA,267,24.81814,67.072475
Korangi,380,24.830343,67.129175
Lyari,112,24.856296,67.01446
SITE,254,24.913196,66.995695
DHA,449,24.819391,67.064039
SITE,181,24.916947,66.982979
Shah Faisal,45,24.874521,67.146545
Lyari,298,24.849455,67.011122
Landhi,475,24.8575,67.190516
Landhi,138,24.841665,67.202634
Gulberg,363,24.91218,67.079455
SITE,149,24.922799,66.999629
Landhi,406,24.841065,67.208755
North Nazimabad,469,24.945211,67.038972
Landhi,229,24.852057,67.190605
Orangi Town,231,24.958441,66.967326
DHA,24,24.814069,67.065992
Orangi Town,58,24.947643,66.964499
Gulshan-e-Iqbal,83,24.932806,67.103102
North Nazimabad,166,24.94151,67.033075
SITE,110,24.922671,66.99988
SITE,303,24.925196,66.995163
SITE,476,24.92786,66.986063
Clifton,9,24.819154,67.022237
North Nazimabad,130,24.939385,67.027527
Malir,257,24.89239,67.213212
Shah Faisal,471,24.871826,67.159026
Clifton,233,24.811442,67.03735
Orangi Town,479,24.940988,66.951704
Orangi Town,421,24.942612,66.956293
Orangi Town,356,24.959415,66.960398
Gulshan-e-Iqbal,280,24.924239,67.105677
DHA,402,24.816845,67.060587
Landhi,440,24.849896,67.190462
Clifton,231,24.808727,67.026869
Lyari,408,24.859255,67.003432
Saddar,195,24.862906,67.007778
Saddar,297,24.869075,67.019964
Landhi,415,24.844464,67.192308
Korangi,42,24.849833,67.138817
Korangi,496,24.842679,67.124221
Gulberg,139,24.923236,67.079652
Orangi Town,37,24.950367,66.965098
DHA,120,24.82123,67.067044
Landhi,42,24.853375,67.205412
Shah Faisal,363,24.879913,67.142554
Clifton,287,24.82266,67.034774
Gulshan-e-Iqbal,268,24.933507,67.109449
SITE,390,24.9158,66.981753
Korangi,355,24.843714,67.139161
North Nazimabad,84,24.938716,67.036588
Korangi,343,24.845162,67.142285
Landhi,269,24.841809,67.203484
SITE,351,24.913284,66.994672
Gulshan-e-Iqbal,103,24.922059,67.097647
Landhi,114,24.840894,67.202953
Orangi Town,212,24.94113,66.965794
Malir,362,24.896782,67.215125
Malir,426,24.89213,67.211124
Gulberg,236,24.920633,67.085008
SITE,180,24.920266,66.994903
Shah Faisal,120,24.873013,67.143509
North Nazimabad,55,24.949368,67.03333
SITE,70,24.923229,66.993485
Landhi,460,24.853563,67.204793
Saddar,301,24.851347,67.010051
Malir,480,24.883535,67.224055
North Nazimabad,20,24.934561,67.039383
Korangi,77,24.834587,67.12672
Shah Faisal,202,24.873063,67.145959
SITE,347,24.924713,66.980346
Gulshan-e-Iqbal,227,24.926757,67.10694
Saddar,312,24.851276,67.013235
Landhi,13,24.856798,67.19626
SITE,459,24.917488,66.982497
DHA,136,24.815289,67.071141
Lyari,289,24.84185,67.018018
Lyari,370,24.856032,67.002897
SITE,244,24.911658,66.981101
Gulshan-e-Iqbal,297,24.926937,67.109447
DHA,113,24.808761,67.074829
Landhi,144,24.841535,67.192045
SITE,237,24.929542,66.996213
Gulberg,132,24.912576,67.07067
Shah Faisal,365,24.869067,67.14322
Orangi Town,435,24.95746,66.955195
Shah Faisal,207,24.870699,67.153808
Gulshan-e-Iqbal,382,24.930228,67.102188
Lyari,258,24.851692,67.009823
Landhi,322,24.856113,67.192828
Clifton,46,24.807591,67.033752
Gulberg,418,24.917537,67.07096
SITE,300,24.919268,66.991656
Korangi,421,24.841682,67.128016
SITE,75,24.91767,66.993931
Clifton,198,24.820966,67.028835
Malir,187,24.897592,67.213461
SITE,379,24.91362,66.989344
Orangi Town,372,24.946333,66.957976
Korangi,177,24.836934,67.139118
Gulberg,350,24.913491,67.076869
Saddar,485,24.851098,67.016867
Shah Faisal,108,24.878734,67.144451
Shah Faisal,411,24.868146,67.148788
Shah Faisal,175,24.874592,67.149049
Gulberg,384,24.923596,67.084785
Landhi,310,24.848038,67.20075
Gulshan-e-Iqbal,484,24.931888,67.10208
Lyari,391,24.845733,67.015574
Lyari,477,24.850215,67.019421
North Nazimabad,10,24.950547,67.042682
Orangi Town,245,24.944379,66.958008
Shah Faisal,295,24.8678,67.140675
Saddar,426,24.850803,67.01608
Landhi,71,24.848359,67.190436
DHA,396,24.802962,67.06245
Landhi,177,24.852701,67.206031
Lyari,27,24.850068,67.000319
Gulberg,130,24.920723,67.089825
Orangi Town,229,24.943807,66.959799
Korangi,480,24.838429,67.127673
Landhi,155,24.841713,67.191715
Orangi Town,221,24.95446,66.965452
North Nazimabad,26,24.94259,67.047063
Gulshan-e-Iqbal,209,24.925269,67.099575
Orangi Town,363,24.94916,66.952195
Saddar,269,24.869677,67.000011
Saddar,42,24.867416,67.01647
Shah Faisal,184,24.866532,67.158856
Saddar,116,24.861122,67.002939
Malir,174,24.890024,67.206014
North Nazimabad,262,24.943741,67.046771
DHA,13,24.819766,67.06226
Orangi Town,75,24.943206,66.952585
Landhi,39,24.847044,67.208841
Landhi,53,24.859133,67.196816
Saddar,111,24.868116,67.019355
DHA,383,24.821131,67.064309
Gulberg,425,24.925064,67.085458
Shah Faisal,464,24.863076,67.155644
Korangi,35,24.849933,67.13745
Clifton,240,24.80652,67.037144
Saddar,416,24.8638,67.014834
Orangi Town,433,24.957208,66.95756
DHA,479,24.803596,67.074996
Shah Faisal,377,24.861884,67.155898
Clifton,354,24.818247,67.025758
Gulshan-e-Iqbal,394,24.929218,67.111696
Clifton,222,24.813292,67.027952
North Nazimabad,422,24.939845,67.037576
North Nazimabad,291,24.944086,67.04156
Shah Faisal,277,24.874655,67.149725
Clifton,141,24.803819,67.032832
North Nazimabad,64,24.934309,67.046502
Gulberg,250,24.924798,67.079269
Saddar,187,24.868454,67.003141
Korangi,438,24.841426,67.140089
Lyari,440,24.850219,67.019687
Korangi,116,24.838672,67.138869
Korangi,249,24.831886,67.136626
Malir,179,24.898218,67.217671
Malir,143,24.899552,67.209403
Landhi,261,24.841338,67.191429
DHA,256,24.816293,67.068701
Gulshan-e-Iqbal,289,24.931715,67.107665
North Nazimabad,117,24.938639,67.040928
North Nazimabad,383,24.946781,67.030168
Gulberg,236,24.91938,67.084381
Clifton,272,24.812832,67.031951
Korangi,318,24.83745,67.137113
Shah Faisal,23,24.861065,67.155446
DHA,383,24.812707,67.057573
Orangi Town,90,24.959715,66.957356
Saddar,350,24.86322,67.002877
SITE,487,24.918934,66.990525
Saddar,323,24.867667,67.003138
SITE,308,24.929442,66.99307
Shah Faisal,164,24.86412,67.142812
Korangi,34,24.832153,67.14019
Malir,468,24.890612,67.209177
Landhi,484,24.84644,67.197017
Clifton,156,24.823436,67.036953
DHA,259,24.820141,67.069509
Gulberg,316,24.92073,67.073681
Gulberg,202,24.922319,67.085252
Clifton,101,24.819125,67.02468
Shah Faisal,272,24.868353,67.15335
Gulshan-e-Iqbal,250,24.933418,67.096355
North Nazimabad,168,24.945815,67.043139
DHA,377,24.8064,67.059406
Orangi Town,489,24.947732,66.96154
North Nazimabad,383,24.942069,67.039213
Landhi,253,24.852247,67.199804
Clifton,487,24.805843,67.026818
Gulshan-e-Iqbal,460,24.93138,67.108689
North Nazimabad,276,24.950521,67.042611
North Nazimabad,198,24.939388,67.037886
Gulshan-e-Iqbal,413,24.92083,67.096861
Saddar,360,24.856773,67.005728
Shah Faisal,469,24.872933,67.140109
Saddar,396,24.856567,67.00489
Gulshan-e-Iqbal,366,24.924726,67.107144
Malir,199,24.882117,67.214418
Saddar,336,24.862206,67.01322
SITE,340,24.915531,66.981863
Orangi Town,247,24.954371,66.969336
Clifton,433,24.815614,67.022961
Landhi,421,24.852146,67.198044
North Nazimabad,350,24.944507,67.029298
Gulshan-e-Iqbal,296,24.921882,67.102228
Saddar,330,24.869032,67.010763
SITE,134,24.923067,66.991248
Orangi Town,405,24.946505,66.955516
North Nazimabad,335,24.938017,67.029989
Landhi,270,24.853773,67.20659
Malir,361,24.88424,67.220958
Lyari,69,24.847885,67.01155
North Nazimabad,433,24.943555,67.042062
Malir,14,24.881845,67.20514
Gulberg,164,24.923388,67.07477
SITE,327,24.917289,66.98534
Shah Faisal,446,24.869979,67.150885
Orangi Town,40,24.949399,66.967604
Saddar,20,24.861338,67.009886
Clifton,184,24.805264,67.038915
DHA,433,24.816228,67.074309
Orangi Town,450,24.956877,66.961415
Gulshan-e-Iqbal,367,24.935859,67.107138
SITE,212,24.925149,66.987187
Landhi,116,24.852483,67.192724
Landhi,75,24.856048,67.207234
Gulshan-e-Iqbal,282,24.931086,67.094483
DHA,339,24.806334,67.076492
Clifton,486,24.807776,67.037929
Korangi,261,24.846172,67.128545
Clifton,348,24.807862,67.030085
Malir,73,24.880141,67.209066
Gulberg,368,24.917332,67.088555
Clifton,210,24.807599,67.029909
Shah Faisal,158,24.877574,67.159168
Clifton,194,24.816751,67.030079
Saddar,395,24.862424,67.005799
Korangi,231,24.837354,67.133029
Gulshan-e-Iqbal,330,24.931781,67.108314
Korangi,158,24.839397,67.130367
Korangi,20,24.838366,67.123862
SITE,83,24.926894,66.998201
SITE,45,24.91773,66.980096
Gulshan-e-Iqbal,235,24.930679,67.095383
Korangi,33,24.846142,67.129992
Saddar,187,24.866658,67.012573
DHA,82,24.81305,67.075229
Landhi,172,24.842063,67.202812
Gulberg,16,24.929526,67.078759
Gulshan-e-Iqbal,111,24.936022,67.097506
Orangi Town,170,24.958298,66.965579
North Nazimabad,382,24.942058,67.035239
Malir,319,24.886907,67.218909
Lyari,25,24.857098,67.019026
North Nazimabad,471,24.948083,67.04459
Malir,464,24.885564,67.210503
Gulshan-e-Iqbal,482,24.920571,67.09514
North Nazimabad,171,24.950934,67.042611
Landhi,258,24.846353,67.201674
North Nazimabad,234,24.943628,67.037849
Orangi Town,333,24.954888,66.966615
Clifton,211,24.819278,67.029483
Gulberg,151,24.916403,67.076735
Lyari,258,24.849269,67.014981
North Nazimabad,441,24.941856,67.028269
Clifton,42,24.815073,67.03678
Landhi,402,24.857516,67.19415
Gulberg,474,24.929811,67.082227
Gulshan-e-Iqbal,326,24.935709,67.094632
DHA,81,24.813874,67.075855
Korangi,383,24.833994,67.136693
Korangi,124,24.84592,67.12562
SITE,95,24.916018,66.990952
Gulberg,404,24.911025,67.085829
Malir,389,24.891044,67.221682
Lyari,442,24.855188,67.002216
Shah Faisal,443,24.869665,67.14708
Gulshan-e-Iqbal,93,24.922958,67.103802
Gulshan-e-Iqbal,343,24.921244,67.094927
Orangi Town,397,24.944576,66.962694
North Nazimabad,313,24.94384,67.047091
Malir,137,24.892082,67.205091
Shah Faisal,488,24.877056,67.151491
Clifton,246,24.812617,67.025172
Clifton,397,24.813842,67.035285
Gulshan-e-Iqbal,425,24.923947,67.101621
SITE,262,24.919105,66.989258
Korangi,388,24.849128,67.133069
Gulshan-e-Iqbal,73,24.920108,67.105295
Clifton,305,24.820076,67.019955
Clifton,221,24.816932,67.024177
Gulshan-e-Iqbal,20,24.932043,67.099856
Shah Faisal,456,24.877659,67.15077
Lyari,215,24.8487,67.013429
Saddar,275,24.855048,67.008683
SITE,188,24.921796,66.991519
Saddar,295,24.861221,67.01931
Clifton,120,24.809952,67.024122
Gulberg,147,24.919965,67.074201
Saddar,289,24.861561,67.002544
Malir,129,24.896164,67.20698
Orangi Town,204,24.94269,66.957337
SITE,130,24.929854,66.99652
Saddar,204,24.853735,67.010935
DHA,48,24.806849,67.062431
Clifton,215,24.811721,67.035092
Malir,338,24.892393,67.223947
Korangi,358,24.831767,67.134031
Lyari,286,24.859467,67.010367
Saddar,232,24.864235,67.008427
Landhi,83,24.841343,67.2012
Clifton,22,24.816063,67.034561
Clifton,465,24.814416,67.031478
Gulshan-e-Iqbal,321,24.916295,67.107223
Gulberg,437,24.928602,67.080899
DHA,46,24.814501,67.06504
Saddar,197,24.857064,67.012966
Clifton,330,24.815463,67.022274
DHA,324,24.815633,67.075054
SITE,362,24.925621,66.994941
Clifton,354,24.812665,67.039131
Korangi,27,24.845306,67.128107
DHA,353,24.806309,67.059745
Korangi,101,24.839636,67.134316
DHA,169,24.809767,67.057638
Korangi,257,24.84006,67.132966
Korangi,260,24.835442,67.127144
DHA,208,24.810761,67.069975
Malir,447,24.894207,67.211455
Clifton,218,24.822671,67.019331
Malir,438,24.884259,67.212661
Korangi,56,24.8371,67.141521
Malir,260,24.881856,67.212785
Orangi Town,343,24.952966,66.956638
SITE,349,24.915982,66.990127
SITE,387,24.929769,66.987714
Lyari,31,24.846607,67.012307
Shah Faisal,466,24.878333,67.142188
Korangi,170,24.843308,67.12605
Shah Faisal,15,24.867222,67.144481
North Nazimabad,113,24.939315,67.036039
Korangi,175,24.849661,67.130182
Korangi,8,24.850251,67.134212
Gulshan-e-Iqbal,91,24.917307,67.098126
Malir,161,24.887297,67.221919
Saddar,275,24.855342,67.011893
Gulberg,56,24.921508,67.077514
DHA,223,24.815725,67.066024
DHA,208,24.813494,67.062668
North Nazimabad,312,24.934771,67.03942
Saddar,410,24.850656,67.00989
Saddar,243,24.865755,67.01404
Korangi,181,24.836611,67.132171
Landhi,143,24.853867,67.203212
Shah Faisal,301,24.872997,67.144954
Shah Faisal,246,24.869293,67.154138
Shah Faisal,428,24.876928,67.151055
Clifton,168,24.816534,67.026218
Landhi,194,24.853554,67.191493
Saddar,435,24.857277,67.016737
Landhi,322,24.848079,67.20366
Shah Faisal,134,24.876925,67.155616
DHA,221,24.817975,67.068731
Orangi Town,215,24.95409,66.956
Gulshan-e-Iqbal,77,24.930294,67.109649
SITE,228,24.911836,66.989509
North Nazimabad,338,24.940531,67.038814
Gulberg,70,24.916843,67.075615
Clifton,240,24.808301,67.024893
Saddar,25,24.859505,67.009896
Landhi,273,24.845761,67.191358
Shah Faisal,324,24.875255,67.155206
North Nazimabad,374,24.943038,67.037692
Shah Faisal,310,24.879822,67.15758
North Nazimabad,292,24.943962,67.032363
Gulberg,313,24.91085,67.08296
Gulberg,210,24.912204,67.081443
Orangi Town,201,24.953373,66.961794
Korangi,435,24.843401,67.135024
Gulshan-e-Iqbal,406,24.924176,67.092974
DHA,21,24.815721,67.072744
Lyari,40,24.853934,67.002854
Korangi,17,24.836706,67.127713
Saddar,323,24.868104,67.014697
Malir,292,24.898401,67.224941
Saddar,345,24.85296,67.003274
Gulshan-e-Iqbal,205,24.93285,67.096435
Korangi,351,24.841508,67.128152
Clifton,235,24.810428,67.038499
Lyari,407,24.851073,67.001594
DHA,78,24.806387,67.072653
North Nazimabad,137,24.937087,67.045309
Lyari,483,24.848666,67.009469
Clifton,271,24.820492,67.029379
Clifton,266,24.812973,67.029451
DHA,170,24.809899,67.075444
Korangi,91,24.842171,67.138014
Gulshan-e-Iqbal,490,24.927095,67.111073
SITE,464,24.921333,66.994486
Gulberg,168,24.925177,67.077094
Korangi,323,24.837118,67.133851
North Nazimabad,285,24.934687,67.027219
Orangi Town,468,24.943413,66.955891
Shah Faisal,98,24.865225,67.14297
Lyari,373,24.854009,67.005493
North Nazimabad,489,24.937758,67.038418
SITE,73,24.919199,66.995198
Clifton,181,24.805517,67.021338
Shah Faisal,16,24.863098,67.153079
Lyari,137,24.849176,67.011778
Lyari,285,24.851135,67.00936
Saddar,296,24.869067,67.006591
Clifton,455,24.807361,67.034364
Saddar,225,24.868281,67.015456
Lyari,78,24.854736,67.01885
Korangi,362,24.847963,67.128986
Shah Faisal,313,24.869122,67.156749
SITE,487,24.91947,66.992808
Saddar,349,24.852261,67.003537
Malir,109,24.891245,67.210804
Gulberg,115,24.915485,67.079996
Lyari,265,24.847328,67.015959
Gulberg,33,24.91633,67.085931
Clifton,347,24.806726,67.037431
Lyari,269,24.857628,67.001502
Gulberg,469,24.917719,67.08125
Landhi,366,24.85424,67.207883
Korangi,471,24.838033,67.123361
Saddar,347,24.861547,67.005999
Landhi,439,24.842194,67.209643
Lyari,358,24.840417,67.009003
Gulberg,377,24.916671,67.073757
Korangi,269,24.840865,67.13475
DHA,85,24.817465,67.069102
Saddar,433,24.861485,67.016801
Malir,31,24.883942,67.224027
DHA,498,24.803383,67.064262
North Nazimabad,445,24.932469,67.038446
Shah Faisal,247,24.861963,67.145041
Gulberg,354,24.918408,67.07403
Saddar,348,24.865276,67.011371
Shah Faisal,280,24.866699,67.142754
Shah Faisal,132,24.871942,67.153348
Landhi,410,24.857168,67.191991
Gulberg,145,24.919044,67.078959
North Nazimabad,205,24.948932,67.04353
Gulshan-e-Iqbal,278,24.931054,67.099259
Saddar,100,24.866806,67.009541
Clifton,89,24.810819,67.02907
Gulberg,453,24.911844,67.073437
DHA,46,24.818016,67.067825
Lyari,85,24.853223,67.01649
Saddar,108,24.856752,67.015002
DHA,168,24.808834,67.059592
Gulshan-e-Iqbal,492,24.932492,67.104915
Gulshan-e-Iqbal,431,24.928943,67.110151
Shah Faisal,395,24.862927,67.159156
Korangi,106,24.831489,67.140501
SITE,374,24.922188,66.985112
Lyari,352,24.859513,67.008309
Saddar,180,24.853453,67.010571
Orangi Town,247,24.95805,66.958413
SITE,77,24.92162,66.987639
North Nazimabad,195,24.936298,67.034875
Orangi Town,36,24.957733,66.950423
Clifton,290,24.823407,67.034546
North Nazimabad,248,24.940003,67.044743
DHA,297,24.806053,67.072389
North Nazimabad,219,24.947295,67.042748
Gulshan-e-Iqbal,32,24.916243,67.102663
Korangi,11,24.843526,67.129049
Shah Faisal,127,24.867107,67.145754
Shah Faisal,137,24.877961,67.1407
Gulshan-e-Iqbal,380,24.928516,67.106072
DHA,466,24.806159,67.063871
Lyari,226,24.858566,67.001235
Gulberg,182,24.919465,67.088998
Gulshan-e-Iqbal,426,24.916835,67.094848
Gulshan-e-Iqbal,277,24.931686,67.110975
Clifton,451,24.819455,67.028898
Korangi,54,24.848484,67.124757
Saddar,348,24.85198,67.009531
Lyari,426,24.856533,67.002447
Landhi,487,24.858397,67.205222
Shah Faisal,39,24.878538,67.150243
Gulberg,49,24.92131,67.073141
Gulberg,391,24.910875,67.089053
North Nazimabad,63,24.947213,67.041153
SITE,210,24.928905,66.994681
North Nazimabad,350,24.951926,67.029574
Gulshan-e-Iqbal,382,24.925226,67.110181
Gulshan-e-Iqbal,325,24.928512,67.111762
Shah Faisal,412,24.864842,67.150853
DHA,371,24.819075,67.073954
Orangi Town,35,24.943282,66.95978
Orangi Town,462,24.944451,66.958712
Orangi Town,172,24.95641,66.965701
North Nazimabad,55,24.943839,67.038398
Gulberg,386,24.929648,67.083032
Gulshan-e-Iqbal,234,24.92084,67.096074
Landhi,119,24.855608,67.195573
North Nazimabad,302,24.95119,67.037629
Clifton,36,24.818994,67.022246
Gulshan-e-Iqbal,247,24.925465,67.104203
Landhi,335,24.85089,67.199342
Korangi,367,24.842288,67.126807
Gulberg,126,24.925174,67.080561
Lyari,261,24.858868,67.011867
Clifton,498,24.819463,67.028318
Korangi,287,24.835916,67.137445
Malir,394,24.888868,67.220242
Saddar,127,24.851124,67.014762
Gulshan-e-Iqbal,171,24.931068,67.111336
DHA,204,24.808892,67.057462
North Nazimabad,38,24.934196,67.035707
DHA,313,24.816074,67.06691
Korangi,15,24.847665,67.142288
Shah Faisal,188,24.876229,67.159023
Gulshan-e-Iqbal,425,24.91824,67.107367
Saddar,104,24.867971,67.016363
Clifton,436,24.809562,67.026067
Shah Faisal,280,24.87402,67.150318
Korangi,336,24.846098,67.124847
Malir,216,24.899207,67.207097
Gulshan-e-Iqbal,482,24.923516,67.098394
Lyari,393,24.848167,67.000708
SITE,482,24.912213,66.997489
North Nazimabad,179,24.933982,67.041274
Korangi,349,24.847734,67.140999
Shah Faisal,55,24.860673,67.14866
Gulshan-e-Iqbal,100,24.92529,67.102676
Gulberg,201,24.929877,67.083117
Landhi,472,24.84757,67.201183
Clifton,97,24.812705,67.022564
Korangi,175,24.850139,67.129589
North Nazimabad,14,24.938828,67.038343
Orangi Town,33,24.947802,66.950172
North Nazimabad,276,24.934693,67.030854
North Nazimabad,470,24.934012,67.042491
Malir,274,24.892191,67.21072
Gulshan-e-Iqbal,105,24.918211,67.09632
Landhi,287,24.840678,67.202549
Malir,43,24.898208,67.208281
Lyari,474,24.85727,67.014498
Malir,281,24.884827,67.219147
